lib_mrq_utac;lib_mod;cnit;cod_cbr;hybride;puiss_admin_98;puiss_max;typ_boite_nb_rapp;conso_urb;conso_exurb;conso_mixte;co2;co_typ_1;hc;nox;hcnox;ptcl;masse_ordma_min;masse_ordma_max;champ_v9;carrosserie;gamme;etiq_energ;bonus_malus;annee_df
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4R016 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU00258 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4S017 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU01259 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4T018 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU02260 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4U019 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU03261 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4V020 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU04262 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4W021 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU05263 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4X022 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU06264 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4Y023 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU07265 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4Z024 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX40025 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU08266 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX41026 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU09267 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX42027 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0A268 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX43028 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0B269 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX44029 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0C270 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX45030 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0D271 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX46031 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0E272 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX47032 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0F273 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX48033 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0G274 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX49034 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0H275 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4A035 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0J276 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4B036 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0J277 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4C037 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0K278 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4D038 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0L279 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4E039 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0M280 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4F040 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4G041 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0N281 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4H042 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0P282 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4J043 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0P283 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4J044 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0R284 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4K045 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0R285 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4L046 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0S286 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4M047 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0T287 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4N048 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0U288 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4P049 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0V289 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4P050 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0W290 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4R051 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU08291 ;ES ;non ;22;245;A 7 ;9.9;5.9;7.4;173;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4R052 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU09292 ;ES ;non ;22;245;A 7 ;10.1;6.2;7.7;180;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPLX4S053 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC BVA7 ;M10MCDVPPU0A293 ;ES ;non ;22;245;A 7 ;10.3;6.4;7.8;182;0.127;0.042;0.031;;0;1730;1730;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8V146 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8W147 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8X148 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8Y149 ;ES ;non ;22;245;A 7 ;10.2;6.3;7.8;181;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8Z150 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW80151 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW81152 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW82153 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW83154 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW84155 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW85156 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW86157 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW87158 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW88159 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW89160 ;ES ;non ;22;245;A 7 ;10.2;6.3;7.8;181;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8A161 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8B162 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8C163 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8D164 ;ES ;non ;22;245;A 7 ;10.2;6.3;7.8;181;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8E165 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8F166 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8G167 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8H168 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8J169 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8J170 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8K171 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8L172 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8M173 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8N174 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8P175 ;ES ;non ;22;245;A 7 ;10.2;6.3;7.8;181;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8P176 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8R177 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8R178 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8S179 ;ES ;non ;22;245;A 7 ;10.2;6.3;7.8;181;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8T180 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8U181 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8V182 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8W183 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8X184 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8Y185 ;ES ;non ;22;245;A 7 ;10.1;6.1;7.6;178;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
MERCEDES BENZ ;C 400 4MATIC ;M10MCDVPPW8Z186 ;ES ;non ;22;245;A 7 ;9.8;5.8;7.3;170;0.127;0.042;0.031;;0;1645;1645;715/2007*136/2014EURO6 ;None;None;None;None;2015
